14 avr. 2019 17:11:51,670 {main} DEBUG fr.formation.inti.controller.TestController  - ==== getting all employees
14 avr. 2019 17:13:00,525 {main} DEBUG fr.formation.inti.controller.TestController  - ==== getting all employees
14 avr. 2019 17:14:49,133 {main} DEBUG fr.formation.inti.controller.TestController  - ==== getting all employees
14 avr. 2019 17:15:23,727 {main} DEBUG fr.formation.inti.controller.TestController  - ==== getting all employees
14 avr. 2019 17:18:09,452 {main} DEBUG fr.formation.inti.controller.TestController  - ==== getting all employees
14 avr. 2019 17:22:30,279 {main} DEBUG fr.formation.inti.controller.TestController  - ==== getting all employees
14 avr. 2019 17:24:28,775 {main} DEBUG fr.formation.inti.controller.TestController  - ==== getting all employees
14 avr. 2019 17:24:41,448 {main} DEBUG fr.formation.inti.controller.TestController  - ==== getting all employees
14 avr. 2019 17:25:11,773 {main} DEBUG fr.formation.inti.controller.TestController  - ==== getting all employees
14 avr. 2019 17:34:49,644 {main} DEBUG fr.formation.inti.controller.TestController  - ==== getting all employees
14 avr. 2019 17:36:01,848 {main} DEBUG fr.formation.inti.controller.TestController  - ==== getting all employees
14 avr. 2019 20:26:27,883 {main} DEBUG fr.formation.inti.controller.TestController  - ==== getting all employees
14 avr. 2019 20:37:41,140 {main} DEBUG fr.formation.inti.controller.TestController  - ==== getting all employees
14 avr. 2019 20:39:48,733 {main} DEBUG fr.formation.inti.controller.TestController  - ==== getting all employees
14 avr. 2019 20:40:20,405 {main} DEBUG fr.formation.inti.controller.TestController  - ==== getting all employees
14 avr. 2019 20:42:04,708 {main} DEBUG fr.formation.inti.controller.TestController  - ==== getting all employees
14 avr. 2019 20:51:53,521 {main} DEBUG fr.formation.inti.controller.TestController  - ==== getting all employees
14 avr. 2019 20:52:31,650 {main} DEBUG fr.formation.inti.controller.TestController  - ==== getting all employees
14 avr. 2019 20:52:42,407 {main} DEBUG fr.formation.inti.controller.TestController  - ==== getting all employees
14 avr. 2019 20:55:27,652 {main} DEBUG fr.formation.inti.controller.TestController  - ==== getting all employees
14 avr. 2019 20:56:00,531 {main} DEBUG fr.formation.inti.controller.TestController  - ==== getting all employees
14 avr. 2019 22:34:10,846 {main} DEBUG fr.formation.inti.controller.TestController  - ==== getting all employees
14 avr. 2019 22:36:36,841 {main} DEBUG fr.formation.inti.controller.TestController  - ==== getting all employees ==================
14 avr. 2019 22:36:37,069 {main} DEBUG fr.formation.inti.controller.TestController  - ==== finding employe with id = 1 =======
14 avr. 2019 22:36:37,073 {main} DEBUG fr.formation.inti.DAO.EmployeDao  - finding Employe instance with id: 1
14 avr. 2019 22:36:37,074 {main} ERROR fr.formation.inti.DAO.EmployeDao  - findById failed
java.lang.NullPointerException
	at fr.formation.inti.DAO.EmployeDao.findById(EmployeDao.java:65)
	at fr.formation.inti.controller.TestController.main(TestController.java:40)
14 avr. 2019 22:53:03,847 {main} DEBUG fr.formation.inti.controller.TestController  - ==== getting all employees ==================
14 avr. 2019 22:53:04,051 {main} DEBUG fr.formation.inti.controller.TestController  - ==== finding employe with id = 1 =======
14 avr. 2019 22:53:04,058 {main} DEBUG fr.formation.inti.controller.TestController  - Employe [idEmploye=1, prenom=Jean, nom=Bonbeurre, grade=employe]
16 avr. 2019 17:00:19,808 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=15, prenom=Guy, nom=Yiottine, grade=employe, manager=Manu]
16 avr. 2019 17:00:19,808 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=16, prenom=Jacques, nom=Ouzi, grade=employe, manager=Manu]
16 avr. 2019 17:00:19,808 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=17, prenom=Julien, nom=Ternette, grade=employe, manager=Manu]
16 avr. 2019 17:00:19,808 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=18, prenom=Lara, nom=Tatouille, grade=employe, manager=Manu]
16 avr. 2019 17:00:19,808 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=19, prenom=Anne, nom=Atomie, grade=employe, manager=Manu]
16 avr. 2019 17:00:19,808 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=20, prenom=Maude, nom=Erateur, grade=employe, manager=Manu]
16 avr. 2019 17:00:19,808 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=21, prenom=Nordine, nom=Ateur, grade=employe, manager=Manu]
16 avr. 2019 17:00:19,808 {main} INFO  fr.formation.inti.controller.TestController  - --------------------------------------
16 avr. 2019 17:00:19,808 {main} INFO  fr.formation.inti.DAO.GenericHibernateDao  - Finding fr.formation.inti.entities.Employe with id = 1
16 avr. 2019 17:00:19,823 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=1, prenom=Remy, nom=Manu, grade=boss, manager=Manu]
16 avr. 2019 17:02:11,723 {main} INFO  fr.formation.inti.DAO.GenericHibernateDao  - Finding every fr.formation.inti.entities.Employe
16 avr. 2019 17:02:12,114 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=1, prenom=Remy, nom=Manu, grade=boss, manager=Manu]
16 avr. 2019 17:02:12,114 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=2, prenom=Jean, nom=Bonbeurre, grade=employe, manager=Manu]
16 avr. 2019 17:02:12,114 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=3, prenom=Harry, nom=Covert, grade=employe, manager=Manu]
16 avr. 2019 17:02:12,114 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=4, prenom=Gerard, nom=Menvusa, grade=employe, manager=Manu]
16 avr. 2019 17:02:12,114 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=5, prenom=Alain, nom=Terrieur, grade=employe, manager=Manu]
16 avr. 2019 17:02:12,114 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=6, prenom=Jeremy, nom=Delessencedanslavoiture, grade=employe, manager=Manu]
16 avr. 2019 17:02:12,114 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=7, prenom=Henry, nom=Tournelle, grade=employe, manager=Manu]
16 avr. 2019 17:02:12,114 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=8, prenom=Denis, nom=Chon, grade=employe, manager=Manu]
16 avr. 2019 17:02:12,114 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=9, prenom=Larry, nom=Bambelle, grade=employe, manager=Manu]
16 avr. 2019 17:02:12,114 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=10, prenom=Adrienne, nom=Kepoura, grade=employe, manager=Manu]
16 avr. 2019 17:02:12,114 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=11, prenom=Alain, nom=Proviste, grade=employe, manager=Manu]
16 avr. 2019 17:02:12,114 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=12, prenom=Alex, nom=Terrieur, grade=employe, manager=Manu]
16 avr. 2019 17:02:12,114 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=13, prenom=Ali, nom=Gator, grade=employe, manager=Manu]
16 avr. 2019 17:02:12,114 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=14, prenom=Eva, nom=Zion, grade=employe, manager=Manu]
16 avr. 2019 17:02:12,114 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=15, prenom=Guy, nom=Yiottine, grade=employe, manager=Manu]
16 avr. 2019 17:02:12,114 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=16, prenom=Jacques, nom=Ouzi, grade=employe, manager=Manu]
16 avr. 2019 17:02:12,114 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=17, prenom=Julien, nom=Ternette, grade=employe, manager=Manu]
16 avr. 2019 17:02:12,114 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=18, prenom=Lara, nom=Tatouille, grade=employe, manager=Manu]
16 avr. 2019 17:02:12,114 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=19, prenom=Anne, nom=Atomie, grade=employe, manager=Manu]
16 avr. 2019 17:02:12,114 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=20, prenom=Maude, nom=Erateur, grade=employe, manager=Manu]
16 avr. 2019 17:02:12,114 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=21, prenom=Nordine, nom=Ateur, grade=employe, manager=Manu]
16 avr. 2019 17:02:12,114 {main} INFO  fr.formation.inti.controller.TestController  - --------------------------------------
16 avr. 2019 17:02:12,114 {main} INFO  fr.formation.inti.DAO.GenericHibernateDao  - Finding fr.formation.inti.entities.Employe with id = 1
16 avr. 2019 17:02:12,145 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=1, prenom=Remy, nom=Manu, grade=boss, manager=Manu]
16 avr. 2019 17:03:19,131 {main} INFO  fr.formation.inti.DAO.GenericHibernateDao  - Finding every fr.formation.inti.entities.Employe
16 avr. 2019 17:03:19,521 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=1, prenom=Remy, nom=Manu, grade=boss, manager=Manu]
16 avr. 2019 17:03:19,521 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=2, prenom=Jean, nom=Bonbeurre, grade=employe, manager=Manu]
16 avr. 2019 17:03:19,521 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=3, prenom=Harry, nom=Covert, grade=employe, manager=Manu]
16 avr. 2019 17:03:19,521 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=4, prenom=Gerard, nom=Menvusa, grade=employe, manager=Manu]
16 avr. 2019 17:03:19,521 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=5, prenom=Alain, nom=Terrieur, grade=employe, manager=Manu]
16 avr. 2019 17:03:19,521 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=6, prenom=Jeremy, nom=Delessencedanslavoiture, grade=employe, manager=Manu]
16 avr. 2019 17:03:19,521 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=7, prenom=Henry, nom=Tournelle, grade=employe, manager=Manu]
16 avr. 2019 17:03:19,521 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=8, prenom=Denis, nom=Chon, grade=employe, manager=Manu]
16 avr. 2019 17:03:19,521 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=9, prenom=Larry, nom=Bambelle, grade=employe, manager=Manu]
16 avr. 2019 17:03:19,521 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=10, prenom=Adrienne, nom=Kepoura, grade=employe, manager=Manu]
16 avr. 2019 17:03:19,521 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=11, prenom=Alain, nom=Proviste, grade=employe, manager=Manu]
16 avr. 2019 17:03:19,521 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=12, prenom=Alex, nom=Terrieur, grade=employe, manager=Manu]
16 avr. 2019 17:03:19,521 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=13, prenom=Ali, nom=Gator, grade=employe, manager=Manu]
16 avr. 2019 17:03:19,521 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=14, prenom=Eva, nom=Zion, grade=employe, manager=Manu]
16 avr. 2019 17:03:19,521 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=15, prenom=Guy, nom=Yiottine, grade=employe, manager=Manu]
16 avr. 2019 17:03:19,521 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=16, prenom=Jacques, nom=Ouzi, grade=employe, manager=Manu]
16 avr. 2019 17:03:19,521 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=17, prenom=Julien, nom=Ternette, grade=employe, manager=Manu]
16 avr. 2019 17:03:19,521 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=18, prenom=Lara, nom=Tatouille, grade=employe, manager=Manu]
16 avr. 2019 17:03:19,521 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=19, prenom=Anne, nom=Atomie, grade=employe, manager=Manu]
16 avr. 2019 17:03:19,521 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=20, prenom=Maude, nom=Erateur, grade=employe, manager=Manu]
16 avr. 2019 17:03:19,521 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=21, prenom=Nordine, nom=Ateur, grade=employe, manager=Manu]
16 avr. 2019 17:03:19,521 {main} INFO  fr.formation.inti.controller.TestController  - --------------------------------------
16 avr. 2019 17:03:19,521 {main} INFO  fr.formation.inti.DAO.GenericHibernateDao  - Finding fr.formation.inti.entities.Employe with id = 1
16 avr. 2019 17:03:19,553 {main} INFO  fr.formation.inti.controller.TestController  - Employe [idEmploye=1, prenom=Remy, nom=Manu, grade=boss, manager=Manu]
